image_file,well
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B10_s2_w25EECFC77-D0D2-4666-966E-0A35873A1612.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B10_s3_w264CC477C-EB95-4D55-8CA3-0F9B96801C54.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B10_s4_w20D36F7EE-F321-44F9-9817-76316244989A.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B10_s1_w27B9396C4-C96B-45DE-9FC0-35EBF137622E.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B10_s2_w271CB3648-61BF-4C22-B77B-295D305D4E21.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B10_s3_w2B4B31AF3-0440-4C09-BC15-35FAC4BB9E8C.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B10_s4_w22416F120-490C-4F7B-84CC-AFAABEF07B19.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B09_s1_w262218224-BF35-49AD-8FE7-B1302AF713DC.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B09_s2_w2262CE7F7-0121-45AB-A389-4ADBF4C90FB1.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B09_s3_w28096943B-2C7B-46DB-9CE2-2034528BAECD.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B09_s4_w266E38BB6-9825-4E7A-B394-F78B86C9E507.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B09_s1_w20EFECCC5-93E9-4964-9E01-3A94508390DF.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B09_s2_w2BF412105-56E1-4BC6-A8E6-C758C5A9F299.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B09_s3_w26F6A804C-4640-4576-BF91-CF4B5038EA75.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B09_s4_w25F54E291-FC79-4039-9621-EA05D922E3C1.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B09_s3_w2BDF66DDD-F5D9-469B-A5BA-763EC921B983.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B09_s4_w294E18C94-E7CB-4461-B72A-24E8BB236B04.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B09_s1_w239D88C78-641A-46D9-B198-A27786E2181F.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B09_s2_w2218C641E-49CA-40FD-BEBB-C0317A4FB5BB.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B08_s1_w205BAFB6B-6AC3-48F8-AF6A-42FDFCC5FDA4.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B08_s2_w2C4B93F0A-715F-429C-9077-BDA7FA81E439.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B08_s3_w2BEF47B34-3E1E-4D23-884F-2F90AAE151BC.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B08_s4_w23D9D5334-78B4-489C-BBEF-DB6C590A836E.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B08_s1_w25ACD32A8-2C8A-4A1B-8CD0-2403F51BB261.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B08_s2_w2BE73D86B-1C70-4F0E-BC32-4A3C613DD1AD.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B08_s3_w257412A8A-DFAC-4644-A966-EFE0EBCBF2A3.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B08_s4_w2A2EADB2A-3851-4433-A2D1-42CA6ECEA858.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B08_s1_w23BE2E607-9545-45F1-AE1D-A439E06A195B.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B08_s2_w27C680758-FB57-4389-AB27-9F87E47C4812.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B08_s3_w2824C6629-899E-413C-BFEB-58F36F199D5C.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B08_s4_w267FDF4EB-918D-43F8-9F27-3DE148D1681C.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B07_s1_w2DA01A9EB-07DF-49AD-9CB9-F0E0E809E5A0.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B07_s2_w267C3E21E-0A1A-4E85-A82F-ABD23AC41B10.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B07_s3_w266892EEC-DCE0-45F2-BA74-8DD6442CD55E.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B07_s4_w2EA08A0D1-EC31-4AA6-BF5E-F068DA6D7896.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B07_s1_w2F5D147C0-CF77-4D3F-B82E-B574A0B71364.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B07_s2_w2DBB59ABF-41AE-41AB-9DD5-EF273339E4E7.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B07_s3_w2E0280BD1-0494-4D86-81A1-873C2795D81C.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B07_s4_w2E5312652-A726-43D2-AC08-2CF6A3A542B1.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B07_s1_w2DD9033C0-E15B-49D7-AEE1-E941F2025B72.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B07_s2_w2C7005CC4-AA0E-4564-A5F7-7D8272FD554F.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B07_s3_w28FCAC96B-407B-40CF-94C7-B06A01483B2C.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B07_s4_w226B7B087-B49F-475E-A46E-1447EEDA262A.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B06_s1_w27C9B250E-2C6C-4A95-BF9C-9007F7D077FC.tif,B06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B06_s2_w216041400-9BA0-4CE3-90DF-B1506C7971A6.tif,B06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B06_s3_w2FD4DBFEC-C379-44F0-9F73-16467A1C39AC.tif,B06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B06_s4_w25A1DDC24-71F0-4339-BD66-3B9AC3C9369C.tif,B06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B06_s1_w221D141E6-EB5F-472D-B6B8-E80A78898501.tif,B06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B06_s2_w2C25E5CED-6AF0-4D99-8059-19E023978A53.tif,B06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B06_s3_w2E7C6CBF9-BF5C-4858-814D-744FE15FB0CC.tif,B06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B06_s4_w22F0E0E74-6472-4BBC-B700-B21B43BE15DC.tif,B06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B06_s1_w2AD594937-052B-4121-A13B-522FBE1D2D67.tif,B06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B06_s2_w299B4692D-80BF-4998-BB38-B20004C6AC42.tif,B06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B06_s3_w226A7AF78-DEED-4751-A54E-ECA41184BB18.tif,B06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B06_s4_w217A5BA8A-7399-43D0-8F05-BB9AF4D5A659.tif,B06
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B05_s1_w290BFD553-CE5E-446E-BFDF-404C8D4C6433.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B05_s2_w21BBD1354-19E6-463E-BC8F-1BB2EC4EE2B2.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B05_s3_w26CBBF328-07EA-46A4-9B62-22201528B370.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B05_s4_w26CC3891A-624E-4C93-9D83-2AF40EF47D4F.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B05_s1_w22D705F04-8DA2-4A95-A350-1E36F49480A9.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B05_s2_w23777E77F-4D98-4B04-9355-2B6BC6FEF170.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B05_s3_w201AF3445-B16B-43CC-A252-00F2DCB02A67.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B05_s4_w2B9EB2D03-9330-4BB9-AC04-F65966B533E4.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B05_s1_w2B8BDBBEE-7F3D-4070-88BB-FF56FBF6BAF0.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B05_s2_w2C9215C36-16A5-4947-9EB7-2E27896A9F04.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B05_s3_w2FC1D8A69-7C58-44C8-9FEF-B09F763DEC0B.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week1_150607_B05_s4_w250558F26-C3A9-4C72-A3FB-E4202C42BA98.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B10_s1_w2421CE464-F28E-4C0E-A7B0-BB129918005B.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B10_s2_w27E972984-4AB4-4857-888B-FE7A57841975.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B10_s3_w28C82FC33-6923-481B-9D5E-725AD7416FE5.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B10_s4_w2DE1769B6-2896-4914-997A-9FA2B0ADAB11.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B10_s1_w2A2F147CA-1CE4-4F52-803C-87CF606CDA4D.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B10_s2_w297FFC461-CA9E-4115-870D-86CF388E4432.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B10_s3_w217E803EA-F4F6-459B-9334-AAB50E1B2344.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B10_s4_w22E32F480-2061-4B41-B875-37815592A844.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B10_s1_w28B4C02AE-390F-4D07-98ED-D0A479203B52.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B10_s2_w24B09AEC7-81D8-4C39-B270-07AD5D8D5CF1.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B10_s3_w2CF1EB1D7-68DD-458E-829C-E4C2DD494CB0.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B10_s4_w2A8DAC137-6EC7-4FA1-BCE0-C01436ECB303.tif,B10
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B09_s1_w2C75D9002-6251-4F19-A88B-2B56C814C285.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B09_s2_w22509F21E-FA73-4C53-A299-022401467436.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B09_s3_w2F692C27E-3FB9-46FE-B092-267E6FD26483.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B09_s4_w2F507602E-93E3-4EBC-9194-561DAB14169C.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B09_s1_w2B975FD36-2C14-4ECB-8A64-57A62677AA5C.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B09_s2_w2BAC54B9B-B72C-47E7-B0C9-3F7AE187ECC6.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B09_s3_w23D5851F9-BD21-4EC3-B2FA-1FEFC94FFFBF.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B09_s4_w27AF83F4D-21B0-4E53-A68F-DDDA213D0ACE.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B09_s3_w2D14C8346-4277-4C06-BE4C-4143419CFCBA.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B09_s4_w2616E07C0-6D89-413A-96CD-2CCC86F543F9.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B09_s1_w2AC56B9EC-12ED-4FB8-A7EC-83002FBDF7A5.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B09_s2_w25DCE8A99-395B-48F9-98C4-14902656830A.tif,B09
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B08_s1_w2DB882206-9F63-4778-8241-A6D6B85FAAEE.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B08_s2_w2050D9B47-9D46-4365-A4FA-89DFC9834445.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B08_s3_w22B9C9A95-858D-4FD4-B2ED-9A9A7C1DC6B1.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B08_s4_w2C62215CC-70CD-44EC-A143-8038BF90335E.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B08_s1_w2D61478B9-B22A-4264-9D59-9870120E37DC.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B08_s2_w2972B1441-3082-45A5-ACE6-FCB4D6AEAECE.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B08_s3_w22CAA9729-60BA-400F-B540-0427BF6342F6.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B08_s4_w26F6671C8-0167-4896-8208-FE92E51C25D4.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B08_s1_w2DF11EE0E-27B4-4BCA-B04F-044E299CFDCB.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B08_s2_w29F2C35BB-CA9D-4B25-8B26-66C87EFDC155.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B08_s3_w27F4E87F0-51F6-481B-8687-207C0068487C.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B08_s4_w24DAB3AF8-217C-461F-9A9C-B6B38403F206.tif,B08
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B07_s1_w28DFB7294-DC25-434D-A921-FD20F962D4E8.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B07_s2_w2E7836D6F-48D6-4AE8-9B00-B41ABD25B89D.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B07_s3_w2CC70DCCF-AA4C-4A3D-B0AA-7F5A8A442D82.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B07_s4_w279A18610-13AB-4398-B83F-5EC612C89248.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B07_s1_w20B5BAA45-81B9-4EA1-92F7-E10274D1A894.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B07_s2_w200EE8627-C338-4C1E-94C8-EEDDA64DC13F.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B07_s3_w278A60DDA-63E3-417C-BE78-8DDF0749C698.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B07_s4_w29449D8AE-A0AB-4F9C-90DB-186DCA54BEC0.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B07_s1_w28EB2710D-ACB3-4480-8A87-AB9044778447.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B07_s2_w2FCD06B1A-5C0A-4FC9-935E-2E9B3B54F4D2.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B07_s3_w2557508CB-70BA-417F-98D6-56704BB73CF4.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B07_s4_w2C3479EFA-D117-49AF-9B62-FEAE2687742C.tif,B07
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B05_s1_w2457348DF-DD4D-4F86-B34F-F251DAB94869.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B05_s2_w22FD73BB9-29F5-49C9-963E-CDDA88F47CB0.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B05_s3_w2C5A4C33D-D943-4877-9CBF-A7A7A03F4984.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B05_s4_w2343A08BE-862C-4843-9206-BD49D87DC7AE.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B05_s1_w2C450D12E-D92D-475F-9DCA-30D45867A0E8.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B05_s2_w2CDEC5EC6-B06A-4553-A858-D34BCD3DA450.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B05_s3_w2234C90E0-06EF-4A17-A996-B42A826D0968.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B05_s4_w2FD957C33-89D3-4FC7-B33A-73D9AAC0A3D8.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B05_s1_w2F0E2E549-626E-47E1-BE5B-C99C0EBF3BAC.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B05_s2_w2C0F3EF0B-5AB1-4C21-BAEC-6B333C4967A4.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B05_s3_w27DCF5D05-0886-4032-9B55-BB0B7A582F6E.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B05_s4_w2CC914821-526E-41EB-8445-9AEB437017C6.tif,B05
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B04_s3_w2CE1535C4-0A56-4097-8AFE-06612AD1D64C.tif,B04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B04_s4_w284CCA8A9-99BE-49CE-A989-22A8B0D6D3CF.tif,B04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B04_s1_w23D5DE922-41E9-41FF-BBE7-86D5F0DCC6F7.tif,B04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B04_s2_w26AD44CD8-E6A4-43DC-9A31-E76896C7EFEA.tif,B04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B04_s3_w286EC378F-AE7C-45D4-969B-383956CAD8A6.tif,B04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B04_s4_w29DE21CA5-077E-4EEE-A37A-BFA6EDFD9C39.tif,B04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B04_s1_w2079F39BE-4991-4731-804F-AB0A6A45C0B5.tif,B04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B04_s2_w2295C1CBE-1DF0-4D3C-9C23-334ECC22271C.tif,B04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B04_s3_w2BAFC632B-3663-4BD9-A0D7-AEA968FAF227.tif,B04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B04_s4_w2483A023C-08C8-4C5F-A67E-14CA90BB3990.tif,B04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B04_s1_w23DEF877C-797C-4A64-AD34-9D38EA95A44E.tif,B04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B04_s2_w25958DA47-2664-424E-AE42-175EE4E76891.tif,B04
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B03_s1_w2CBA37542-2F45-48A6-872F-D65314BCB870.tif,B03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B03_s2_w25E834C18-4034-4980-8AE8-8D293CE30486.tif,B03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B03_s3_w2EE9EB110-1E76-4C6E-B606-2E59A2E4AB11.tif,B03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B03_s4_w2E1A7870A-5187-4AC4-9C4D-F2D4B03DA5F7.tif,B03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B03_s1_w24E5ED806-7359-458D-8008-295C41E65857.tif,B03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B03_s2_w25ED509F4-1E6C-4F2F-99E3-1D26E431C9FE.tif,B03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B03_s3_w209E6A1AD-AF00-455D-B258-EC8DC0793970.tif,B03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B03_s4_w28DF07A34-5290-463B-BF58-F630210898D1.tif,B03
/home/leonidas/workspace/differentiable_micoscopy_replication/data/mcf7_bbbc021/channel2_selected/Week2_180607_B03_s1_w283E52037-ED11-4AA0-B1CD-F120997296A9.tif,B03
